Longitude,Latitude
-53.49400143285441,-11.073307928520311
-53.494091264382824,-11.073397760048723
-53.49400143285441,-11.073397760048723
-53.274093851301956,-11.073577423105547
-53.27400401977354,-11.073577423105547
-53.49427092743965,-11.073667254633959
-53.27355486213148,-11.075014727560138
-53.27589048187019,-11.07510455908855
-53.27580065034178,-11.07510455908855
-53.27355486213148,-11.07510455908855
-53.27589048187019,-11.075194390616963
-53.27580065034178,-11.075194390616963
-53.27355486213148,-11.075194390616963
-53.495798063422654,-11.075643548259022
-53.49570823189424,-11.075643548259022
-53.49588789495106,-11.075733379787433
-53.27562098728496,-11.075733379787433
-53.2744531774156,-11.075733379787433
-53.27562098728496,-11.075823211315846
-53.27481250352925,-11.076272368957905
-53.275531155756546,-11.077260515770437
-53.49966081914437,-11.077709673412496
-53.27526166117131,-11.077709673412496
-53.49966081914437,-11.07779950494091
-53.27526166117131,-11.07779950494091
-53.499840482201186,-11.078428325639793
-53.25325293671038,-11.082021586776271
-53.252624116011496,-11.082021586776271
-53.25460040963656,-11.082380912889919
-53.2782261016089,-11.093160696299352
-53.28092104746126,-11.093250527827765
-53.278136270080495,-11.093250527827765
-53.282627846501086,-11.093430190884588
-53.28065155287602,-11.093520022413001
-53.28056172134762,-11.093520022413001
-53.279753237591905,-11.093879348526649
-53.279753237591905,-11.094508169225533
-53.27885492230779,-11.095136989924416
-53.27885492230779,-11.095226821452828
-53.278585427722554,-11.095226821452828
-53.27876509077937,-11.095586147566475
-53.2789447538362,-11.096125136736948
-53.27876509077937,-11.097023452021066
-53.27211755767689,-11.097472609663127
-53.27085991627912,-11.09810143036201
-53.27085991627912,-11.098191261890422
-53.27885492230779,-11.098281093418834
-53.27732778632478,-11.09855058800407
-53.269512443352944,-11.098820082589306
-53.27714812326796,-11.098909914117717
-53.27705829173955,-11.098909914117717
-53.26978193793818,-11.098909914117717
-53.27714812326796,-11.098999745646129
-53.27705829173955,-11.098999745646129
-53.278585427722554,-11.099179408702954
-53.27714812326796,-11.099179408702954
-53.278315933137314,-11.099359071759777
-53.26897345418247,-11.099359071759777
-53.26816497042677,-11.099808229401837
-53.26816497042677,-11.099898060930249
-53.307870505984845,-11.09998789245866
-53.26439204623346,-11.100077723987074
-53.264302214705054,-11.100077723987074
-53.26421238317664,-11.100077723987074
-53.27759728091002,-11.1017845230269
-53.27759728091002,-11.101874354555312
-53.27750744938161,-11.101874354555312
-53.265020866932346,-11.10223368066896
-53.26564968763123,-11.102503175254196
-53.26564968763123,-11.102593006782607
-53.265470024574405,-11.102772669839432
-53.26555985610282,-11.102952332896255
-53.26555985610282,-11.103042164424668
-53.26493103540393,-11.10313199595308
-53.265739519159645,-11.103221827481491
-53.26511069846076,-11.103311659009902
-53.26564968763123,-11.103760816651963
-53.265290361517586,-11.10412014276561
-53.26520052998917,-11.10412014276561
-53.265290361517586,-11.105647278748615
-53.26520052998917,-11.105647278748615
-53.26493103540393,-11.106186267919085
-53.26582935068805,-11.106276099447497
-53.26421238317664,-11.106635425561146
-53.26582935068805,-11.107443909316853
-53.2646615408187,-11.107623572373678
-53.26277507872205,-11.107713403902089
-53.26304457330728,-11.1078032354305
-53.26304457330728,-11.107893066958912
-53.2646615408187,-11.107982898487325
-53.26564968763123,-11.10825239307256
-53.26564968763123,-11.108342224600973
-53.26564968763123,-11.108521887657796
-53.26555985610282,-11.108521887657796
-53.265470024574405,-11.108521887657796
-53.26636833985852,-11.108611719186209
-53.26627850833012,-11.108611719186209
-53.265020866932346,-11.108611719186209
-53.26663783444376,-11.10870155071462
-53.26663783444376,-11.108791382243032
-53.26681749750058,-11.108881213771443
-53.265739519159645,-11.108971045299857
-53.26564968763123,-11.108971045299857
-53.26439204623346,-11.109060876828268
-53.264302214705054,-11.109060876828268
-53.26421238317664,-11.109060876828268
-53.26286491025046,-11.109060876828268
-53.266188676801704,-11.109240539885091
-53.265290361517586,-11.109240539885091
-53.26520052998917,-11.109240539885091
-53.26421238317664,-11.109240539885091
-53.26034962745493,-11.109240539885091
-53.26627850833012,-11.109330371413504
-53.26582935068805,-11.109330371413504
-53.26654800291535,-11.109779529055563
-53.26645817138694,-11.109869360583975
-53.265919182216464,-11.109869360583975
-53.26582935068805,-11.109869360583975
-53.26349373094934,-11.109959192112388
-53.26340389942093,-11.109959192112388
-53.26367339400617,-11.1100490236408
-53.26151743732428,-11.110138855169211
-53.261697100381106,-11.110228686697624
-53.26160726885269,-11.110228686697624
-53.26564968763123,-11.110318518226036
-53.261697100381106,-11.110318518226036
-53.26160726885269,-11.110318518226036
-53.26609884527329,-11.110408349754447
-53.26600901374488,-11.110408349754447
-53.26609884527329,-11.110498181282859
-53.26600901374488,-11.110498181282859
-53.2563970402048,-11.110677844339683
-53.25630720867639,-11.110677844339683
-53.2646615408187,-11.110857507396506
-53.26609884527329,-11.11094733892492
-53.26600901374488,-11.11094733892492
-53.26223608955158,-11.11094733892492
-53.26124794273905,-11.111127001981743
-53.26385305706299,-11.111216833510156
-53.26385305706299,-11.111306665038567
-53.26385305706299,-11.111396496566979
-53.264032720119815,-11.11148632809539
-53.26286491025046,-11.111576159623803
-53.26133777426746,-11.111576159623803
-53.26484120387552,-11.112025317265863
-53.26439204623346,-11.112025317265863
-53.264302214705054,-11.112025317265863
-53.25388175740927,-11.112025317265863
-53.26645817138694,-11.112115148794274
-53.26457170929029,-11.112204980322687
-53.26295474177887,-11.112204980322687
-53.26457170929029,-11.112294811851099
-53.26295474177887,-11.112294811851099
-53.26268524719364,-11.11238464337951
-53.26205642649475,-11.11238464337951
-53.26511069846076,-11.112474474907922
-53.25325293671038,-11.112654137964746
-53.262595415665224,-11.112743969493158
-53.26250558413681,-11.112743969493158
-53.26133777426746,-11.112743969493158
-53.265919182216464,-11.112923632549982
-53.26232592107999,-11.112923632549982
-53.26196659496634,-11.112923632549982
-53.25729535548892,-11.113013464078394
-53.25720552396051,-11.113013464078394
-53.25558855644909,-11.113013464078394
-53.255229230335445,-11.113013464078394
-53.25531906186386,-11.113103295606805
-53.255229230335445,-11.113103295606805
-53.252893610596736,-11.113103295606805
-53.25280377906832,-11.113103295606805
-53.25531906186386,-11.113193127135219
-53.255229230335445,-11.113193127135219
-53.252893610596736,-11.113193127135219
-53.25280377906832,-11.113193127135219
-53.25531906186386,-11.11328295866363
-53.255229230335445,-11.11328295866363
-53.265020866932346,-11.113372790192042
-53.25702586090368,-11.113372790192042
-53.26178693190952,-11.113462621720453
-53.2624157526084,-11.113552453248866
-53.2563970402048,-11.113552453248866
-53.25630720867639,-11.113552453248866
-53.2541512519945,-11.113552453248866
-53.25361226282403,-11.11373211630569
-53.25145630614214,-11.11373211630569
-53.25361226282403,-11.1138219478341
-53.25361226282403,-11.113911779362514
-53.253522431295615,-11.114001610890925
-53.253522431295615,-11.114091442419337
-53.26106827968222,-11.114360937004573
-53.26178693190952,-11.114450768532985
-53.25406142046609,-11.114450768532985
-53.2624157526084,-11.114540600061398
-53.26151743732428,-11.114540600061398
-53.25406142046609,-11.114540600061398
-53.2534325997672,-11.114540600061398
-53.261158111210634,-11.11463043158981
-53.262146258023165,-11.11472026311822
-53.26151743732428,-11.114989757703457
-53.24777321347725,-11.115169420760282
-53.261158111210634,-11.115259252288693
-53.260888616625394,-11.115349083817105
-53.26079878509699,-11.115349083817105
-53.260708953568574,-11.115349083817105
-53.25361226282403,-11.115349083817105
-53.26079878509699,-11.115438915345516
-53.260708953568574,-11.115438915345516
-53.25172580072738,-11.11552874687393
-53.25361226282403,-11.115708409930752
-53.25361226282403,-11.115798241459164
-53.25325293671038,-11.115888072987577
-53.2534325997672,-11.115977904515988
-53.253342768238795,-11.115977904515988
-53.25154613767055,-11.116337230629636
-53.2548699042218,-11.11651689368646
-53.25388175740927,-11.11651689368646
-53.2548699042218,-11.116606725214872
-53.254780072693386,-11.116606725214872
-53.2548699042218,-11.116696556743284
-53.254780072693386,-11.116696556743284
-53.2541512519945,-11.116876219800108
-53.24983933863073,-11.117055882856931
-53.25172580072738,-11.117415208970579
-53.251635969198965,-11.117415208970579
-53.25154613767055,-11.117505040498992
-53.25154613767055,-11.117594872027404
-53.248491865704544,-11.118942344953583
-53.24840203417614,-11.120289817879762
-53.23744258770988,-11.120918638578646
-53.23744258770988,-11.121008470107057
-53.23744258770988,-11.12109830163547
-53.2376222507667,-11.123074595260533
-53.23861039757923,-11.12388307901624
-53.23977820744859,-11.124511899715124
-53.23977820744859,-11.124601731243535
-53.23977820744859,-11.124691562771948
-53.23932904980653,-11.126488193340187
-53.23932904980653,-11.126667856397011
-53.25774451313098,-11.140501911772452
-53.24552742526695,-11.141669721641806
-53.24462910998283,-11.142029047755454
-53.25648687173321,-11.142118879283867
-53.24525793068172,-11.142118879283867
-53.243281637056654,-11.142478205397515
-53.24355113164189,-11.142657868454338
-53.24319180552824,-11.142657868454338
-53.24310197399983,-11.142657868454338
-53.24337146858507,-11.14274769998275
-53.24561725679536,-11.142837531511162
